OBJECTID,X,Y,Z,Layer,Text,MUTCD,Width,Height,Condition,Orientation
2471,1199259.212291483,878421.9278518565,155.6744134515527,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.3492441181155543,0.5931692590812843,,1.0493642595443438
2472,1194416.937780985,864081.6720797617,283.9488967857761,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.3975036907630662,0.7397983475029469,,-135.3984231
2473,1199353.752515685,879641.5584198902,173.7141408151391,Sign Face,"mobile electrical distributors
Established 1956",D1-1,5.906270322004954,5.027600274284682,,-0.949904119
2474,1222927.243100344,888340.9609637911,-27.77913034,Sign Face,"Univ Of Wash Bothell
Cascadia College
NEXT LEFT",D1-1,12.03096072395643,9.086087282101314,,142.9815249897661
2475,1220295.166503875,889143.7554141504,-36.95596551,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.7672502599159877,1.213043418476979,,87.01699690072168
2476,1200996.530485249,884757.8954525645,37.37493051,Sign Face,"NO PARKING
ANYTIME
EXCEPT FOR
ONE HOUR
BETWEEN
10 AM - 4 PM",R7-302,0.8408401426176231,1.084231057489912,,9.263177591252818
2477,1222288.217,889212.3927443074,-20.44610172,Sign Face,OK,R3-8L,1.971729047795137,2.147122013072173,,-66.92561724
2478,1224080.951005218,887824.0660876352,-34.85518621,Sign Face,,OM3,2.339082220494747,2.493450901806355,,69.47802112861054
2479,1193603.291114318,863328.4356792084,273.0904728470249,Sign Face,HOV 2+ ONLY 6-9AM MON-FRI,R3-5b,0.4043646155608198,1.215244757533074,,-136.4604777
2480,1199254.114824848,879574.2813119395,163.9231666590773,Sign Face,This is a Smoke-Free Community,R5-20a,1.714388659745455,1.580433355122805,,-178.8443962
2481,1198798.367346007,875784.6713076669,129.5477192745609,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.4511552192270756,0.7517534254863859,,-164.8957196
2482,1200637.438,883478.8530458466,90.71556799,Sign Face,LAKE VIEWS,D1-1,2.056762295415004,1.580145207916697,,-91.92425263
2483,1194877.766706766,896096.3818,266.7435702031854,Sign Face,"Seattle
Vancouver BC
1/4 MILE",D1-1,10.41537301858266,8.202790452639263,,-42.18385367
2484,1192009.168159402,860873.1051880787,142.8746154,Sign Face,,R2-1,0.4343945752580961,2.760779154499372,,32.84591637003297
2485,1202689.472524637,887227.2026261026,-35.50301368,Sign Face,PHOTO ENFORCED,R10-19a,2.059136112133662,3.204404217998187,,-117.8667713
2486,1223607.972242883,887840.0748,-40.85655372,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.6599362031370403,0.8121717444683115,,84.82671171564026
2487,1188005.766527729,897004.5518321624,301.8601662280166,Sign Face,,W1-6,5.065240297516188,2.601327466517687,,117.86691293054852
2488,1201203.975910867,885404.6447418609,14.45649294,Sign Face,STOP,R1-1,0.3181232176472744,0.253489902,,148.16926696390647
2489,1178879.917151102,904720.6865585215,121.8947735303643,Sign Face,35,R2-1,1.055343396,2.454471732278665,,170.45626296857873
2490,1182769.877,901751.4603032317,277.8910244649652,Sign Face,ONLY,R3-5L,2.618264499207338,2.622782944639524,,61.72226552718754
2491,1197706.586751932,873473.9818327727,98.05109851141799,Sign Face,PUSH BUTTON FOR WALK SIGNAL,R10-3e,0.8161769124120475,0.8173275457074246,,-2.915480373
2492,1199042.236749897,876656.6520881032,126.6953376636905,Sign Face,"NO PARKING
7-9 AM
TOW AWAY ZONE
EXCEPT VEHICLES WITH
2 HOUR
9AM-6PM",R7-302P,1.008856852302949,1.5070973,,-165.1509949
2493,1198381.871321431,875029.4813,127.6498736343784,Sign Face,Lake City Wy NE,D3-1,6.633174106478692,1.673054642130931,,-152.9845656
2494,1198384.388,875028.8757609954,126.8755842520796,Sign Face,Lake City Wy NE,D3-1,4.099697827100754,0.9450679834435385,,-71.799589
2495,1184220.889542052,901102.2189502858,306.8752816226088,Sign Face,,D3-1,2.420101744731268,3.090235347,,-36.07498548
2496,1198380.991840229,875006.6548434335,124.0432397741082,Sign Face,,unknown,0.9479650019605955,2.680215464085341,,19.22452815678295
2497,1198380.379887918,875006.7733891692,119.6832422568403,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.3825122139292459,1.642545651147763,,16.655869580561323
2498,1195733.243998433,866313.4012838632,178.1939105759067,Sign Face,ONLY,R3-8LVR,2.734226981004079,3.054676007131736,,145.44798478807203
2499,1196278.889194152,894531.0101528818,193.0562567863865,Sign Face,NO PARKING ANY TIME,R7-1,1.253319690426191,1.589302852700154,,-133.4224184
2500,1196279.581244933,894530.5676088348,193.1392338,Sign Face,NO PARKING,R7-1,1.080225253999233,1.602758457014958,,-154.0742308
2501,1194609.76,864318.6946664316,280.8259825923049,Sign Face,BRIDGE ICES BEFORE ROAD,W8-13,1.117812869052092,1.622520251423121,,0.8518493244854957
2502,1191766.056487039,861024.4816846608,134.1099904594822,Sign Face,,W4-3,5.468168063660463,4.480467493534088,,-174.4276606
2503,1201453.372109191,885916.7519071848,-1.985523381,Sign Face,Unknown,error,2.023980589,1.348481405228376,,-71.19623485
2504,1201881.665036437,889532.2969224944,26.20609996736077,Sign Face,,D11-1,1.380678017785152,1.918725997209549,,-28.34378002
2505,1201703.647788716,889875.2559434397,45.24013094047734,Sign Face,,M3-2,1.574289278388024,2.373470590015253,,158.01156962777833
2506,1187779.824763407,897051.9413,303.5014840024713,Sign Face,LAKESIDE-MILAM RECOVERY CENTERS,D1-1,7.824957990845046,3.428911077678204,,113.66269323647121
2507,1221314.995243041,889279.7129051859,-40.5387075,Sign Face,MILE 10,D10-1,1.003903301656246,3.118090685506662,,102.11219428826419
2508,1205753.967900207,889088.6643873103,-9.480097867,Sign Face,,R7-8,0.9808666805177928,1.664926094512145,,-4.006039627
2509,1177645.003794982,908610.4765202728,-56.37485946,Sign Face,NO RIGHT TURN,R3-1,2.082586425443491,2.163789378305276,,-165.2064256
2510,1202289.069884663,888925.5838522227,1.538981387814161,Sign Face,30,R2-1,2.129833180705706,2.607609212,,150.23866637045768
2511,1199341.507061583,879650.8858867278,166.9230045471592,Sign Face,,R7-8,1.020838769922654,1.659982125957807,,-173.3777372
2512,1207913.006140766,889223.8337094004,-10.51178493,Sign Face,,R2-1,0.9247477877140047,1.233128461837769,,-90.05052805
2513,1199329.875161763,878498.2729076019,174.4044519577427,Sign Face,ONLY,R3-5R,2.646897551168998,3.176712753276031,,-38.84431631
2514,1208083.276264464,889208.1960350305,-11.61258196,Sign Face,,R10-8,1.428762717247009,2.131037395497164,,117.21354370511185
2515,1199341.407739481,879476.2568042898,168.8792345,Sign Face,"CURB LANE
BUSES ONLY
3-7 PM
EXCEPT 4 OR MORE
BICYCLES OK
$136 FINE
RIGHT TURNS PERMITTED",R3-11a,2.610714983741443,4.353591204,,8.885656219
2516,1199341.372496154,879476.2736249684,166.4807608693841,Sign Face,RIGHT TURNS PERMITTED,R3-2aP,2.547585422,1.201510099222263,,9.700581837086794
2517,1199341.287591776,879476.2992564788,165.2083841572208,Sign Face,RIGHT TURNS PERMITTED,R1-1a,1.269959873805444,1.905620432595412,,12.98796446354626
2518,1205605.295527973,889090.5655745585,1.330299842556592,Sign Face,,R2-1,0.8255502520501614,0.4448032208656272,,-17.78355546
2519,1194667.306374735,864238.5898,292.0026727956537,Sign Face,STOP,R1-1,4.932460656960806,10.17921550790469,,-137.6000173
2520,1202431.835795715,886974.8953490081,-42.62294478,Sign Face,UTILITY WORK AHEAD,W21-1a,1.598826768075427,1.423847299,,-48.53966581
2521,1196845.670774149,869942.2384400319,101.2679907,Sign Face,No Left Turn,R3-1,0.1364365165525427,0.7692628904183707,,-9.550992173
2522,1188937.917278869,896789.8310625091,270.7586311684055,Sign Face,"CUSTOMER PARKING ONLY
MARY'S TOWING
425-743-5800
NO OVERNIGHT PARKING",R7-201a,1.960754423,2.323900666236878,,-41.32722075
2523,1199398.625280578,880534.5834713633,166.6047758287194,Sign Face,,R2-1,0.3742758922154705,0.1923856938785563,,5.7120740717019105
2524,1199944.520383524,882191.0342,119.2210490538679,Sign Face,,R10-3e,1.297144172067444,1.025936443060637,,117.61601378000032
2525,1195373.236618875,864882.5093990976,242.8203599065545,Sign Face,2 Hour Parking 8am-5pm Mon-Fri,R7-107,0.9678746343652408,1.368071699738503,,-90.33745711
2526,1196040.032352518,867669.8929037363,127.2857259649041,Sign Face,,W1-8R,1.426859400818745,2.157821104,,177.47880781081224
2527,1184287.439,900803.9674911387,298.2739825083816,Sign Face,5,R2-1,1.964822901,1.713584350645542,,178.8961078
2528,1193698.146926492,863368.2894739674,291.4098940557245,Sign Face,,D3-1,2.385697731,1.517448404257496,,-153.9608744
2529,1222969.586729449,888291.5172295204,-32.99253469,Sign Face,25 M.P.H.,W13-1,2.073437287211418,2.093680532872677,,146.87886241293378
2530,1222969.44,888291.4511482826,-29.76576893,Sign Face,,W1-2,4.063756767511368,4.014073814153671,,-32.41485246
2531,1210054.007006855,889108.4622,-37.16874858,Sign Face,Push Button Wait For Walk Signal,R10-3e,1.098577111959458,1.522049666,,177.2386035092154
2532,1210053.451123473,889108.1269638712,-37.11702953,Sign Face,PUSH BUTTON FOR WALK SIGNAL,R10-3e,0.9095446248600881,1.578995063503583,,114.14897008116286
2533,1193003.010752176,862347.5337952565,250.0127019017937,Sign Face,2 HR PARKING 8 AM - 6 PM,R7-8,0.8140066662679117,1.047532914827267,,27.79545100930274
2534,1177748.305189839,909660.0788619883,-60.19275304,Sign Face,DANGER TRESPASSING ON RAILWAY PROPERTY IS ILLEGAL OFFENDERS WILL BE PROSECUTED BNSF POLICE 1-800-832-5452,I-13,1.417392684668303,2.066803937107325,,-66.70360119
2535,1183323.341329976,902119.5368026621,274.7376728528741,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.7967464824020863,1.335239246909817,,74.00418853226499
2536,1205600.633797016,889136.2754685861,3.480145907600992,Sign Face,MOBILE WELDING Call 206 972 1502,D1-1,1.949996862312158,1.586071536491315,,90.84859268
2537,1196661.330553201,869143.4404277435,90.26401286065607,Sign Face,,R7-8,0.8588343343138696,0.3687639646915098,,109.94569103091892
2538,1197193.096,872394.1519,99.46841590821771,Sign Face,Customer Parking,R7-8,0.4605215189605952,0.5462981609503429,,-72.90205913
2539,1199264.543645649,879931.2738,162.4872513987623,Sign Face,No Trespassing Live Machinery Enclosure,W10-9,2.4037105,2.055420998036862,,81.68807357462944
2540,1203318.233,887622.8331,-32.52500277,Sign Face,,R6-1,0.4749617321540913,0.3609107311194142,,6.333313474994349
2541,1178876.504956278,904403.7977873626,141.9918300972385,Sign Face,,W4-2,3.749108231663704,3.740253596107165,,2.559192024507278
2542,1197909.122141336,892829.8612242523,134.1785247129205,Sign Face,,M6-1,0.701566386,1.118102482904991,,-11.98137116
2543,1187934.603842996,896985.9273,300.0689141,Sign Face,,W1-2,0.6506829818710685,0.5546839584161839,,-95.85611206
2544,1189032.891636779,896699.1531865326,264.4513021749261,Sign Face,MERIDIAN AVE N,D3-1,2.243770908,0.6357296867420277,,-81.34514192
2545,1180106.827068094,902891.2166769297,211.7796996841831,Sign Face,Wrong Way,R5-1a,2.431354250013829,1.389586234837771,,78.40427141770341
2546,1182162.198664774,901470.5133175547,258.5301479301853,Sign Face,IN CASE OF EMERGENCY DIAL 1-800-555-5555,FDC,1.785838020344575,0.9533667598664761,,-179.1278925
2547,1210012.738,889249.1771156326,-20.06952314,Sign Face,ONLY ONLY,R3-5,3.190635729034742,3.464556070168813,,-167.927425
2548,1223123.673338992,888052.6647182098,-29.63687355,Sign Face,"Everett Bellevue
JCT 1/4 MILE",D1-2a,4.690607863465946,8.083333440423013,,153.23305231715722
2549,1199258.063679422,878882.1215967701,159.5029701354109,Sign Face,30 MINUTE LOAD AND UNLOAD ONLY 7AM-6PM EXCEPT SUNDAY,R7-107,1.071308237065872,1.727695252746344,,-178.6790842
2550,1177587.326488667,908727.8800517669,-63.31803577,Sign Face,"190-170
SUNSET",D1-1,1.145783289993803,1.105086481521527,,93.39434316890002
2551,1220638.038417734,889309.7205454523,-26.49570645,Sign Face,,M1-4,0.5116382662206889,3.685647011697293,,54.50598866183771
2552,1203364.403058898,887569.0180411417,-19.15458507,Sign Face,,D3-1,6.451550434529782,1.141974603831768,,59.71787590521948
2553,1220981.655647857,889397.0125089152,-21.43133011,Sign Face,"CUSTOMER & EMPLOYEE PARKING ONLY
OTHERS WILL BE TOWED",R7-201,4.090349616010984,1.859222181389729,,89.76092830106668
2554,1180287.298532938,902741.0881145111,214.8188358841343,Sign Face,"NO
U-TURN
NO
THRU
TRAFFIC",R3-1a,0.989019477,1.682751915156842,,146.1474852181956
2555,1221772.004372909,889341.4341830078,-31.80281499,Sign Face,,R2-1,1.533710094988346,1.979016131261985,,105.59206283721531
2556,1221771.401031183,889341.2124604303,-31.79756127,Sign Face,,D1-1,1.640742066701254,2.916679015060266,,-108.1347181
2557,1221771.291496525,889341.3596413691,-33.26832586,Sign Face,"Permit Parking Only
7 AM - 5 PM
Mon - Fri
Except Holidays",R7-201aP,1.202427437901497,1.855238573153814,,83.90157819414073
2558,1203306.873133768,887572.4053053171,-34.37632525,Sign Face,ONLY,R3-5R,1.083293870190779,2.198489459,,167.15892570424273
2559,1194008.247,896655.8912018727,242.9768522924188,Sign Face,,W1-8R,3.042840754191081,4.191260781784853,,107.99410390301836
2560,1220090.807472554,889134.9087884409,-38.35838608,Sign Face,DETOUR,W20-2a,4.140244157612324,2.418535170406103,,173.5409063
2561,1203956.687991759,887969.4612810276,-16.45467058,Sign Face,"RIGHT LANE
MUST
TURN RIGHT

EXCEPT
BUSES",R3-5P,3.281925300757091,3.305046694080035,,63.56041302020013
2562,1203937.578098774,887958.9120622141,-19.22379515,Sign Face,47 AVE NE,D3-1,1.278879237,1.044777183284362,,138.67424657692288
2563,1203937.002991759,887958.3085703038,-19.01640739,Sign Face,47 AVE NE,D3-1,2.998908034016689,0.725753689,,136.1995156961092
2564,1203936.616917134,887957.9079778305,-18.31768747,Sign Face,BOTHELL AVE NE,D3-1,3.155462019046148,1.072333227619529,,-45.07576138
2565,1177580.771229878,908708.6628,-47.81135838,Sign Face,"NO
RIGHT TURN
TO FERRY
HOLDING LANES",R3-1a,3.980291267534097,3.289619134267172,,-88.33784636
2566,1177578.755952371,908708.1213611745,-62.2740054,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.803480933,0.966809067,,133.23743495473025
2567,1177580.643072326,908702.5400997812,-47.29581991,Sign Face,104 SUNSET AVE,D3-1,8.183959490060808,1.879791609297196,,91.93834455975279
2568,1195257.593651753,895703.5980884694,245.6139442342523,Sign Face,40,R2-1,2.575469505836566,3.174006887724003,,141.90115425901308
2569,1198555.513590718,892150.2921875905,112.7962256171309,Sign Face,,M1-4,0.5939585106074811,0.691216259,,150.11524227748956
2570,1198554.215995503,892148.1583643483,113.6170472043756,Sign Face,BALLINGER WAY NE,D3-1,3.219541772852342,1.024527875483036,,51.98693735768163
2571,1218367.900595519,886327.1652539459,-3.283290682,Sign Face,,OM3,1.950110674103101,2.049293152193229,,-59.59423755
2572,1218367.874563516,886327.1026,-1.010502852,Sign Face,OK,R3-4,2.034300306489071,2.559978782435258,,-58.9295712
2573,1195313.268496317,895726.8803107594,246.9212013270461,Sign Face,PUSH BUTTON WAIT FOR WALK SIGNAL,R10-3e,1.770239742845297,1.215698733602961,,136.34419492734196
2574,1218354.315494506,886285.5961504506,-3.095519218,Sign Face,IN MEMORY OF J.M. DRAUSCH AND SYLVIA ANN GOLDBLATT,W10-15P,2.003278184682131,1.312632647,,-58.05236608
2575,1218354.289462503,886285.5873396189,-1.399456017,Sign Face,"PLEASE
DO NOT
DRINK
AND DRIVE",R1-3,2.027871504724026,3.642290194829306,,-57.9366607
2576,1200700.297507547,890554.0782621144,46.21031740129022,Sign Face,NO PARKING ANY TIME,R7-1,1.038440682490667,1.517957330693801,,46.68477190649669
2577,1219310.372435017,886319.0785124095,3.487001210252714,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.5194738755871853,1.181407064994176,,121.78485457080627
2578,1193364.982146219,862871.8663900645,260.2915132866306,Sign Face,USE CROSSWALK,R9-3b,2.071132109562556,1.117713137070338,,-93.08401388
2579,1210869.252438984,889020.0202487833,-35.4587847,Sign Face,,D3-1,0.8591765518983207,1.908360519905885,,154.99004612694762
2580,1193938.147574279,863605.3633236582,291.6046835225824,Sign Face,35,R2-1,2.592695565720399,3.188196402092775,,52.95195737
2581,1196329.790169901,894576.8300821828,189.8621550776564,Sign Face,,OM-2Y,0.2991627990454436,0.9933819686869781,,137.15129147207375
2582,1196329.55,894576.3739213959,192.2192027435703,Sign Face,331,I-2,1.430989869286617,1.954143757224083,,148.48423277520735
2583,1221149.652376728,889279.1414526636,-32.37536769,Sign Face,35,R2-1,2.049208673338096,2.760711102088293,,91.03094835100218
2584,1214841.370011209,887689.7220300944,-13.91909876,Sign Face,"PUSH BUTTON
WAIT FOR
WALK SIGNAL",R10-3e,0.7609200168152651,1.209294962609808,,120.31307861599376
2585,1194046.543231831,863610.0026270436,302.8164418373509,Sign Face,TURNING VEHICLES STOP FOR [symbol],R10-15,3.020314623912176,2.803601916382711,,165.21977634830634
2586,1181680.598603738,901469.5265044037,248.1139426384372,Sign Face,SPEED LIMIT 20 SCHOOL,R2-1a,1.593245003720125,0.2478224370380243,,91.83470350371257
2587,1193676.231985086,863344.0628907154,277.7684988365574,Sign Face,USE CROSSWALK,R9-3b,1.924998552203179,1.184504525239269,,136.00279838313818
2588,1193675.994893615,863343.8978878672,279.4986007589105,Sign Face,,R9-3a,2.353906108,2.313795665403207,,-43.8714613
2589,1181679.746356017,901458.9294768157,247.6347535413506,Sign Face,,R2-1,2.019725161790848,1.507580315768719,,-97.74743063
2590,1192431.389622619,861850.1591415292,229.2988871155186,Sign Face,,W4-1,6.894241146246593,6.631938994328181,,-123.489228
2591,1178956.943043843,904575.0787537526,130.1706726,Sign Face,,W4-2,3.990548017422359,2.734046681,,2.449461408610845
2592,1199366.917500223,878353.4260382985,167.4162108765049,Sign Face,,W11-2,3.407015018860499,3.141496608306964,,160.40571106790424
2593,1219184.812075825,886208.3355691924,8.745659757654145,Sign Face,,W1-8L,2.576418524086476,3.226319441000621,,-122.9778727
2594,1177585.644420796,908942.3292876068,-61.95338937,Sign Face,MARY'S,D1-1,20.94504123489062,2.473636308113734,,17.394146305936008
2595,1177591.353839741,908940.6872689707,-61.29211393,Sign Face,MARY'S TOWING 425-743-5869,R10-52,0.8489460060993831,1.547407207,,59.42165625823631
2596,1216973.310538858,886922.9892375834,4.403665623069081,Sign Face,35,R2-1,2.589415752391021,3.168350519935291,,-80.60277651
2597,1196156.484314188,894651.7342,197.4328872515761,Sign Face,331,unknown,1.395133972987533,1.964393467,,-40.8691968
2598,1196473.164829324,868380.3743429453,82.14277892053155,Sign Face,"RESERVED PARKING
[Handicapped Symbol]
ONLY",R7-8,1.469292426,1.757002571125825,,-53.30002993
2599,1197073.882529113,893712.6340720509,166.0880906353397,Sign Face,"25TH AVE NE
NE 195TH ST",D3-1,8.224496825,2.143600496351719,,-46.39786265
2600,1197068.934045633,893708.4945831186,148.6831811930739,Sign Face,Push Button Wait For Walk Signal,R10-3e,1.002986451859276,0.7706613381331167,,-6.602230425
2601,1197072.730713113,893713.0694072357,165.9753520387414,Sign Face,"NE 195TH ST
25TH AVE NE",D3-1,8.080166265567145,2.106226816177368,,-45.5673887
2602,1221852.298483474,889355.3675121195,-33.15654098,Sign Face,,R2-1,1.34380906,2.746660234729449,,40.743296515644175
2603,1221851.917,889355.7511837911,-35.10677246,Sign Face,,R2-1,1.105502618,1.679771493325631,,-139.5530716
2604,1189082.277149474,896769.0919666432,273.7482064,Sign Face,"MERIDIAN AVE. N.
76TH AVE. W.",D3-1,6.870707527399064,2.126029872,,88.62444600156799
2605,1198532.320277729,892141.4405,112.2775755081577,Sign Face,Lake Forest Park is a Crime Watch Community We Immediately Report All Suspicious Persons and Activities to our Police Department,I1-1,2.196994457195203,3.228826820353667,,98.20778501578374
2606,1198532.140857156,892140.8309563079,114.5141876151167,Sign Face,FOREST PARK DRIVE,D3-1,2.819427622,1.105380006432533,,99.15416609
2607,1199932.620954813,882178.1067571909,120.9487229913476,Sign Face,RESERVED PARKING,R7-8,1.325603084166845,1.677277216017246,,-92.0691079
2608,1202907.471724669,888180.8923814852,-9.10038888,Sign Face,331,D11-4,1.199200814962387,1.872651386062304,,137.3328443798743
2609,1219632.306,889041.7190244435,-25.54713132,Sign Face,SPEED LIMIT 35,R2-1,2.059614043434461,2.708260684013367,,-124.7359394
2610,1200120.578422667,882852.0765103037,106.9698128439985,Sign Face,,D3-1,0.9756868751595419,1.200065549910069,,122.5092801682368
2611,1202582.837431457,887175.1146911508,-29.35488274,Sign Face,,D1-1,1.466646595,0.8508679000536602,,131.9446108165699
2612,1202581.831394673,887174.9625040578,-25.21340934,Sign Face,STOP,R1-1,0.7978365431850156,1.190261700550715,,-140.8558588
2613,1186632.622435933,897400.7909536631,332.2282746404413,Sign Face,YIELD,R1-2,3.439018816,3.078645317852498,,101.75394936725726
2614,1203454.698064188,887499.4915679056,-35.9641728,Sign Face,,W1-2,0.7944779709229868,0.3480999625101686,,-109.8389377
2615,1203476.744367085,887564.5327,-37.29701173,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.422796626,0.7129809064914784,,142.99656899449562
2616,1192277.270554422,861624.2879,198.9238952408237,Sign Face,WRONG WAY,R5-1a,3.489261442025503,2.370136608531078,,-88.93618786
2617,1203458.800707824,887494.5618074432,-35.68237578,Sign Face,YIELD AHEAD,W3-1,0.7481063638006649,0.315997851,,151.3791543862092
2618,1219166.406648884,886196.5873263438,8.615903365016258,Sign Face,"RIGHT LANE
BUSES
ONLY
EXCEPT RIGHT
TURNS",R3-11aP,3.097241225838661,3.605724148154259,,-125.0867872
2619,1219166.498,886196.5594921254,7.404470324715248,Sign Face,"BUSES ONLY
EXCEPT RIGHT TURNS",R3-10aP,2.988853290279707,2.136941919922829,,54.87103847771795
2620,1213245.230176818,888284.1430639981,-30.34376817,Sign Face,,D3-1,2.826648804048697,0.6648267857482036,,19.021302810496522
2621,1181288.593487365,901706.7701628509,240.1021182022495,Sign Face,"CUSTOMER PARKING ONLY!
UNAUTHORIZED VEHICLES WILL BE TOWED AWAY AT THE OWNER'S EXPENSE
MARY'S TOWING
425-743-5800
BY THE ORDER OF",R7-201a,1.998790832161904,1.689462899764379,,-46.69806296
2622,1209723.315667337,889275.5475344355,-33.01587232,Sign Face,HITCHES,D1-1,1.861715089827776,2.822445589900017,,-169.6211334
2623,1209761.838225524,889283.2249227284,-34.76035342,Sign Face,EQUIPMENT RETURN,D1-1,1.529181480805079,2.537726426223914,,-95.27432687
2624,1199132.730399393,877107.7106025075,160.9336664797865,Sign Face,,D1-1,8.229127517938615,8.199398783047995,,-170.1111739
2625,1199244.156983052,880406.027,161.6221504,Sign Face,"Push Button
Wait For
Walk Signal",R10-3e,0.3736072234995664,0.6623086998735865,,100.25839567122276
2626,1177557.469,909002.7075,-54.7677963,Sign Face,,R2-1,0.6366161280622086,1.134249970739087,,-42.44389225
2627,1205607.602363911,889075.4044360239,0.5766733624540521,Sign Face,Reserved Parking,R7-8,1.091945130725702,1.277438012460868,,171.47245761030456
2628,1208170.897582824,889209.8865,-18.13129895,Sign Face,"INBOUND CUSTOMER PARKING ONLY
7AM - 7PM
PERMIT REQUIRED",R7-107,1.019247947,1.429303812136253,,14.960676167559795
2629,1186796.282833882,897332.8249988698,334.1662571233514,Sign Face,,W4-1,3.288779038985571,3.233570542732875,,98.34706686897403
2630,1179852.286946024,903424.2175281667,213.6675705617669,Sign Face,ONE WAY,R6-1,3.028138695657254,1.118645142217477,,53.719466301752725
2631,1179852.504813862,903424.3873369232,216.4554979350172,Sign Face,YIELD,R1-2,2.622882676621278,2.089591521620751,,147.76935962196944
2632,1194932.662994201,896118.8774172862,255.4894097608331,Sign Face,MARY'S TOWING 415-235-2000 NO PARK & RIDE 7AM-7PM NO OVERNIGHT PARKING,R7-6,1.899216857155164,1.618993650327126,,42.372634832062744
2633,1199653.216665669,881655.1298289886,147.2514085255069,Sign Face,FUTURE RESIDENT PARKING,R7-107,1.364728722820679,1.593836649035414,,135.64524494087925
2634,1199347.428,880759.3405793142,162.1379720077915,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.7567073672388992,1.797485542496046,,179.13698628038094
2635,1199346.609334126,880759.6185210051,166.2229689496758,Sign Face,"322
372",D11-4,1.335079186856747,2.658958472162485,,-0.340791529
2636,1178039.793134175,909529.2764584238,-44.31439919,Sign Face,LOCAL DELIVERY ONLY,R5-2a,1.973759473611911,3.252356137037278,,126.98978650571604
2637,1199263.007356994,880100.3968986907,163.3464827054742,Sign Face,WARNING Security Cameras in Use,F810,1.477128426233927,0.8616162699460984,,-88.80563269
2638,1196702.332960021,869698.3466085703,97.35504280666538,Sign Face,,R7-200,1.496257215887308,1.376055635983745,,-85.97231623
2639,1197196.875331847,872402.3700334564,99.45220848,Sign Face,Customer Parking,R7-21,1.208731476912896,0.9516923381139836,,120.39129407985189
2640,1197012.504673481,893873.4870186248,152.8642462374769,Sign Face,PUSH BUTTON WAIT FOR WALK SIGNAL,R10-3e,0.8308897263556719,0.7793961,,-153.5308034
2641,1197011.977625548,893873.6464145803,152.8696653995914,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.7537801357979577,0.77497108,,117.62813650180091
2642,1209185.099604715,889366.7074530171,-22.37434097,Sign Face,,D3-1,1.503296142717203,1.647756158312162,,-97.08763495
2643,1209185.102808654,889366.7782400401,-20.4825872,Sign Face,,D3-1,1.665453305145105,1.665114216,,-93.03695004
2644,1209185.138051981,889366.7046495706,-24.31172976,Sign Face,,W1-8R,1.694663433730602,1.646240036636591,,-90.50747477
2645,1185561.664240132,898651.0431667978,327.6141522115472,Sign Face,HOSPITAL,D9-6,0.6784310102711122,1.319565192659696,,-161.3725714
2646,1185567.671625386,898636.4380117685,330.3033331896865,Sign Face,Van Accessible,R7-8,0.9075560473650695,1.156083159297705,,-97.56589911
2647,1196879.775100727,871558.1898300059,108.6478632762037,Sign Face,AM - PM,R7-200P,3.107800887177388,2.168113248596589,,-88.61146531
2648,1195430.750524311,895531.7588357432,237.4784677849216,Sign Face,331,unknown,1.326197956105073,1.970376995007197,,-35.37209099
2649,1184809.767085998,899463.172,310.3556602694594,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.4862266550461452,1.247295878728231,,155.13682627805224
2650,1207873.898863748,889202.8744929265,-10.1675774,Sign Face,CUSTOMER PARKING ONLY,R7-1,1.341820188835263,1.847498589158058,,168.0186424742599
2651,1191723.059628315,861614.1762330006,173.8789434172713,Sign Face,,W1-8L,2.496245939483245,4.137520496745905,,-129.1878733
2652,1181835.957596252,901515.7585,253.7592828077081,Sign Face,FRANK SINATRA PLACE,D3-1,3.102662734587988,0.7027096367999912,,-88.50642917
2653,1203811.296,887768.9082,-21.58576762,Sign Face,,R3-2,2.568576657027006,2.667616772602002,,-121.1673177
2654,1199090.617827778,876516.3155636485,122.1137677536411,Sign Face,Push Button Wait For Walk Signal,R10-3e,0.470890614,1.164206720317404,,-7.991782228
2655,1177554.216985086,907469.099,-57.99736974,Sign Face,"EDMONDS MARSH
WILDLIFE SANCTUARY
INTERPRETIVE SIGNS
BIRD VIEWING AREAS
<-- <-- <-- -->
EDMONDS PARKS & RECREATION",D1-1,4.886133000353973,4.435319803158443,,-89.55553347
2656,1209077.455270812,889208.0049000564,-34.62765161,Sign Face,,R2-1,1.229936647,0.6533147817601761,,-88.09690977
2657,1193995.712742736,896685.1752025237,241.8641844203078,Sign Face,,W1-8R,2.882968431909879,4.128517632087072,,116.6395438401414
